title;description;rating;genre;duration;url
El cazador de recompensas;Atormentado por los horrores de la Guerra Civil, un ex soldado se gana la vida como cazarrecompensas. Cuando dos niños acuden a pedirle ayuda, el viejo vaquero deberá enfrentarse a su pasado y capturar a un viejo enemigo.;PG-13;Western;2hr 19 min;https://pluto.tv/latam/on-demand/movies/6256d79cbacbfb0013c1b0cd/details
El imperio de las sombras;Finales de los años 20, durante la ocupación japonesa de Corea. Un grupo de la Resistencia intenta traer explosivos desde China para destruir la base nipona en Seúl, mientras que los japoneses intentan detenerlos.;R;Action & Adventure;2hr 20 min;https://pluto.tv/latam/on-demand/movies/649c887812c80e0013cd1a55/details
El Silbón: Orígenes;Ángel fue marcado al nacer por una maldición. La muerte de su madre lo llevaron a convertirse en un espectro justiciero que comete actos sangrientos. La película está inspirada en un espíritu justiciero de leyendas venezolanas, que silba antes de atacar.;TV-G;Horror;1hr 23 min;https://pluto.tv/latam/on-demand/movies/6346d27dcba1290014d862d4/details
Más allá del horizonte;Con Frank Grillo. Un detective tenaz embarca en una búsqueda incansable para liberar a su hijo de un nave alienígena.;R;Action & Adventure;1hr 46 min;https://pluto.tv/latam/on-demand/movies/62138b5033b8100013bb6bca/details
Marioneta;Un joven actor cubano llega a México buscando una oportunidad. Por azar conoce a una chica en el metro y eso lo lleva directamente a trabajar para la mafia que controla a los limosneros que trabajan actuando en la ciudad.;PG-13;Drama;1hr 54 min;https://pluto.tv/latam/on-demand/movies/6256d7a1bacbfb0013c1b116/details
Reflejos siniestros;Los estudiantes de un prestigioso internado se convierten en las próximas víctimas de la Reina de Espadas cuando juegan con un espejo que concede deseos, sin saber que el precio de los deseos es su alma.;PG-13;Horror;1hr 23 min;https://pluto.tv/latam/on-demand/movies/63d414c0200a670013670311/details
El precio del perdón;Un viudo que pierde la custodia de su hija también pierde su empleo. Así que acepta conducir un camión por todo el país, sin hacer preguntas. Pero su vida cambiará cuando él descubre lo que transporta.;R;Drama;1hr 39 min;https://pluto.tv/latam/on-demand/movies/63d414ba200a6700136701d5/details
El Investigador Capulina;Capulina confunde al vicepresidente de una empresa con un ladrón. Sus amigos los luchadores Tinieblas y Superzan acuden en su ayuda y evitan un asalto. Capulina creyéndose el héroe decide poner una agencia de investigadores.;TV-G;Comedy;1hr 22 min;https://pluto.tv/latam/on-demand/movies/5e5d7126407e62001baa939a/details
El Carita;Capulina es un solitario que no puede encontrar novia. Un día, por un hechizo amanece como todo un galán. Todas las chicas lo buscan pero el solo quiere lograr el amor de una, a la que por mucho tiempo ha amado en secreto.;TV-G;Comedy;1hr 25 min;https://pluto.tv/latam/on-demand/movies/5e5d719b67bbf8001aab2c91/details
Los Desenfrenados;Viruta y Capulina son dos camioneros y conocen a unas hermosas fugitivas que huyen de un internado femenino.;TV-G;Comedy;1hr 47 min;https://pluto.tv/latam/on-demand/movies/5e5d76761d1911001ad34fdb/details
Un horca para el texano;Frank, Peter, Robert y Leop Morgan son buscados por todo un pueblo,ya que roban bancos y matan. Pronto un comisario llega para resolver el asesinato del presidente del banco y poner tras las rejas a estos cuatro bandidos.;R;Western;1hr 23 min;https://pluto.tv/latam/on-demand/movies/5e566c5e4faf09001a385149/details
Juana Gallo;La verdadera historia de Angela Ramos, una joven campesina que llegó a ser la cabeza de una guerrilla que luchó exitosamente contra las fuerzas federales del usurpador Victoriano Huerta. El pueblo la llamó por su fiereza “Juana Gallo”.;TV-14;Drama;1hr 31 min;https://pluto.tv/latam/on-demand/movies/5e5d7dbb4033cb001a4cf80d/details
Yo fui violada;Un violador embaraza a una de sus victimas. Su hija crece y se enamora de un joven drogadicto, quien se la ofrece , sin saberlo a su propio padre.;R;Drama;1hr 28 min;https://pluto.tv/latam/on-demand/movies/5e566c5c4faf09001a38510f/details
Los Legionarios;Viruta y Capulina huyen disfrazados de mujer de la legión extranjera, pero los confunden con esclavas y son vendidos para el harem del príncipe Omar. La odalisca Farida los descubre y avisa al sultán, quien los manda a decapitar.;TV-G;Comedy;1hr 35 min;https://pluto.tv/latam/on-demand/movies/5e5d75025c1e25001a260907/details
Capulina Speedy Gonzalez;En el Oeste, el cartero Speedy sólo lleva una carta de su novia Rosita para él mismo. Un cocinero que castiga a los que no aprueban sus platillos sin picante lo obliga a comer chile. Al comerlo se vuelve rápido y valiente.;TV-G;Comedy;1hr 33 min;https://pluto.tv/latam/on-demand/movies/5e58531b407e62001baa1b15/details
Pancho pistolas I;En un Jaripeo, el Charro Pancho dedica sus hazañas a su novia. Cerca del pueblo de La Presilla, unos hermanos codician las tierras de una tribu indígena.;R;Action & Adventure;1hr 23 min;https://pluto.tv/latam/on-demand/movies/5e566c604faf09001a38517f/details
El Guia de las Turistas;Un grupo de hermosas turistas es defraudado por la compañía de turismo que las deja a la deriva y sin dinero. Capulina al saber del problema decide ponerse al frente de la gira como guía de turistas y tiene un éxito fabuloso.;TV-G;Comedy;1hr 30 min;https://pluto.tv/latam/on-demand/movies/5e5d72ed72552200144483e8/details
Celos;Después de que el un hombre encuentra una fotografía de su futura mujer con su ex-novio, los celos lo consumen e intenta descubrir todos los detalles de la vida de su novia antes de conocerse.;Drama;1hr 20 min;There are no inadequacies;https://pluto.tv/latam/on-demand/movies/5e566c664faf09001a38522f/details
Dos Locos en Escena;Durante el ensayo de una obra de teatro un actor pierde el conocimiento. Su compañero lo cree muerto y esconde el cuerpo en una caja. Capulina es el encargado de hacer la mudanza de las cajas y un juego de escondite se establece entre el y el “asesino.”;TV-G;Comedy;1hr 37 min;https://pluto.tv/latam/on-demand/movies/5e5851da7255220014441d4d/details
El Super Mandilon;El Supermandilon es un retrato hablado de todos los machos del mundo, que en su casa lava, plancha, barre y hace la comida antes de irse a trabajar, además tiene que soportar a la suegra que de todo le echa la culpa.;TV-MA;Comedy;1hr 23 min;https://pluto.tv/latam/on-demand/movies/60d49aa289632c0013eada08/details
El Camino de los Espantos;Capulina maneja un camión de turismo. Se pierde en la carretera y se detiene en una casa abandonada donde fantasmas y espantos tratan de alejar a los turistas.;TV-G;Comedy;1hr 25 min;https://pluto.tv/latam/on-demand/movies/5e5d7176580fad001afd8274/details
Cuidado con el Amor;Pedro, con la ayuda de dos mejores amigos de su padre busca un Tesoro enterrado en una hacienda colonial. Elsa y su madre quieren impedirlo. Al fin el amor interviene y Pedro y Elsa comparten la fortuna y su felicidad.;TV-G;Romance;1hr 36 min;https://pluto.tv/latam/on-demand/movies/5e5851ba5c7c10001a6007b9/details
Buenos Dias, Acapulco;Los detectives Viruta y Capulina viajan al Puerto de Acapulco para cuidar de Ricardo, el joven hijo de un millonario. Cuando el muchacho es secuestrado, es el turno de Viruta y Capulina de enfrentarse a los maleantes para rescatarlo.;TV-G;Comedy;1hr 39 min;https://pluto.tv/latam/on-demand/movies/5e585034bb3c2e001bf972ad/details
Ahí viene Martín Corona;"Martín Corona (Pedro Infante) y ""Piporro"" son campeones de los pobres, los desafortunados, y las mujeres, pero Carmen Linares y Rosario Medina no caen por su carisma.";TV-PG;Drama;1hr 33 min;https://pluto.tv/latam/on-demand/movies/5e58511a4faf09001a389d8c/details
El Camino;David, y Eduardo Montalvo dos hermanos que al ser abandonados por su madre, tuvieron que ser criados por su padre Don Fernando Montalvo, se convierten en ladrones para poder pagar una deuda que su padre dejo al morir.;PG-13;Drama;1hr 23 min;https://pluto.tv/latam/on-demand/movies/620bd4b1e17acd0013989ef2/details
El Sargento Capulina;Capulina quiere convertirse en superhéroe para combatir el crimen. Se enlista en la policía y después de un riguroso entrenamiento llega a ser sargento y confronta a los criminales en una serie de incidentes cómicos.;TV-G;Comedy;1hr 35 min;https://pluto.tv/latam/on-demand/movies/5e5d724a407e62001baa93c6/details
La Loca;Un joven psiquiatra se interesa en el caso de una paciente que cree vivir en el año 1936. Los parientes de ella quieren hacerla pasar por sana para poder cobrar una herencia de pero el médico lucha contra toda la familia para defender a 'La loca'.;TV-PG;Drama;1hr 32 min;https://pluto.tv/latam/on-demand/movies/5e5d75016d961a001a2a5bc6/details
El Corrido del 8;La familia de Pedro, un traficante apodado el 8, es masacrada sin piedad. Pedro busca la ayuda de su hermano para que le busque a los mejores gatilleros de la región y así comenzar una encarnizada persecución en contra de los asesinos de su familia.;PG-13;Crime;1hr 34 min;https://pluto.tv/latam/on-demand/movies/620bd4b5e17acd0013989f61/details
Capulina contra Los Monstruos;Capulina lee historias acerca de los monstrous y cree que existen en la realidad. Está muerto de miedo hasta que descubre que son imaginarios.;TV-G;Comedy;1hr 28 min;https://pluto.tv/latam/on-demand/movies/5e58512a3fa84e001a82e478/details
El Dolor de Pagar la Renta;El dueño de una vecindad quiere lanzar a los inquilinos para construir otro dificio en el terreno. Capulina encuentra la manera de salvar a sus vecinos de perder sus hogares.;TV-G;Comedy;1hr 38 min;https://pluto.tv/latam/on-demand/movies/5e5d76e74698db001ab22158/details
Tin-Tan: 3 lecciones de amor;Tin-Tan es un vendedor de productos de belleza que conoce aun grupo de hermosas jóvenes que aspiran a ser modelos. Decide ayudarlas y organiza una exhibición de modas que las hace triunfar en la Televisión.;Romance;1hr 26 min;No hay deficiencias;https://pluto.tv/latam/on-demand/movies/6058ec03a224c9001bb77696/details
Santo Contra Capulina;Capulina es un gran admirador del campion el Santo, quien en su tiempo libre ayuda a la policia a resolver difíciles casos criminales. Un cientifico crea un robot igual a Capulina para matar al Santo. El robot y el Santo pronto se enfrentan en la arena.;TV-G;Comedy;1hr 17 min;https://pluto.tv/latam/on-demand/movies/5e5d708e67bbf8001aab2c59/details
3 Mexicanos Calientes;Un creativo director de comerciales sostiene un tórrido romance con una modelo.;TV-MA;Comedy;1hr 14 min;https://pluto.tv/latam/on-demand/movies/60d49a9d89632c0013ead9da/details
La Vida de Pedro Infante;Una historia emotiva y tierna basada en la vida real de Pedro Infante, el cantante y actor más famoso de México. Sus comienzos, sus triunfos, su pasión por los aviones, sus amores y su trágica muerte en plena flor de su edad.;TV-PG;Drama;1hr 44 min;https://pluto.tv/latam/on-demand/movies/5e5d7afabb3c2e001bf9f0a4/details
El Niño Sicario;Pedro es abandonado por sus padres en una central camionera de Sinaloa cuando apenas tenía 6 años. Pedro llega a los 15 años y se convierte en un desalmado sicario y rápidamente comienza a ascender en la organización.;PG-13;Crime;1hr 28 min;https://pluto.tv/latam/on-demand/movies/620bd4bce17acd001398a0aa/details
Tierra Baja;Un hombre casado, el más rico del pueblo para proteger a su amante la oblige a casarse con uno de sus pastores. Un ignorante pero valiente pastor que se enfrenta a los lobos. Nadie anticipa que el pastor defenderá a su esposa.;TV-PG;Drama;1hr 38 min;https://pluto.tv/latam/on-demand/movies/5e5d77994033cb001a4cf63a/details
Mi Padrino;Al regresar de bracero, Capulina bautiza a otro niño del barrio, pues es padrino de muchos. Se entera que su ahijada huérfana Evita se ha ido a vivir a la elegante casa de su padrastro, el cual organiza un concurso de canto para complacer a su amante.;TV-G;Comedy;1hr 27 min;https://pluto.tv/latam/on-demand/movies/5e5d9cbf6d961a001a2a68b3/details
La duquesa Tepetate;Con el fin de librarse de una deuda económica, un joven acepta contraer matrimonio con una muchacha, que a su vez sólo podrá recibir su herencia si se casa.Por miedo a ser estafadas, la madre de la joven finge ser quien necesita casarse.;R;Comedy;1hr 36 min;https://pluto.tv/latam/on-demand/movies/5e566c644faf09001a3851f3/details
El Hermano Capulina;Capulina abandona el digno oficio de limosnero, pero no por ello va a cometer la locura de trabajar. Va a dar a una orden de Frailes que se dedican a hacer la caridad y se enfrenta a los problemas de los Frailes y los de todos a su alrededor.;TV-G;Comedy;1hr 27 min;https://pluto.tv/latam/on-demand/movies/5e5d76044698db001ab2210d/details
Capulina contra Los Vampiros;Vampiros agresivos amenazan a Capulina hasta que él encuentra la manera de arrancarles los colmillos con unas pinzas de dentista. Los vampiros chimuelos se vuelven dóciles y beben leche en lugar de sangre.;TV-G;Comedy;1hr 24 min;https://pluto.tv/latam/on-demand/movies/5e584e5b67bbf8001aaaaa30/details
La Mujer de Oro;Una empleada bancaria huye con el dinero que robó a través de un túnel.;TV-PG;Comedy;1hr 29 min;https://pluto.tv/latam/on-demand/movies/5e5d74ec7255220014448432/details
El Super Mandilon 2;"Ahora El Supermandilon ya manda en su casa, aprovechándose de que su suegra esta en la cárcel, y su esposa le ha prometido obedecerle en todo; pero comienza a pasarse de la raya con sus parrandas y fiestecitas que organizan en su oficina.";TV-MA;Comedy;1hr 29 min;https://pluto.tv/latam/on-demand/movies/60d49aa889632c0013eada74/details
El Karateca Azteca;Capulina ayuda a un arqueólogo alemán y a su guapa hija, Nadia a visitar ruinas arqueológicas. Una banda de contrabandistas de piezas arqueológicas atrapa al padre de Nadia. Capulina combate a los malhechores con sus artes marciales.;TV-G;Comedy;1hr 30 min;https://pluto.tv/latam/on-demand/movies/5e5d72726bcaef001bb19de6/details
Dos Criados Malcriados;Capulina y Viruta entran a trabajar como sirvientes en la lujosa mansión de un millonario. Son torpes y casi arruínan la casa, pero al fin todos encuentran felicidad y amor con dos guapas sirvientas.;TV-G;Comedy;1hr 35 min;https://pluto.tv/latam/on-demand/movies/5e584fc2ec9dd6001a98b06e/details
